Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Label
0.108058,0.293926,0.155488,-0.206286,-0.274205,-0.365809,0.087249,0.192432,0.079004,-0.251284,-0.14773,-0.135677,-0.242113,-0.361361,-0.326994,-0.174415,-0.170363,0.240823,-0.335661,-0.270509,-0.313668,-0.517194,-0.731186,-0.680756,-0.440929,-0.487714,Endoplasmic_Reticulum
0.114869,-0.060163,0.049834,-0.746232,-1.203308,-1.364786,-1.222904,-1.208349,1.097941,-0.305411,-0.295389,-0.445517,-0.483695,-0.575223,-0.52371,-0.637461,-0.650746,0.574525,0.096284,0.231602,0.32121,0.436267,0.547763,0.798815,1.233109,1.587526,Peroxisomes
0.129333,0.236783,0.247649,0.517854,0.50055,0.554725,0.522898,0.440732,-0.509737,1.103383,1.257271,1.114671,1.006399,0.918521,0.880421,1.336715,1.486268,-1.220744,1.146092,1.282349,1.158072,1.032966,0.828449,0.762948,1.246086,1.290789,Lysosome
0.133322,0.232529,0.377109,0.460657,0.330937,0.348195,1.031782,1.170344,-0.674855,0.282231,0.272789,0.405533,0.36454,0.306815,0.459012,0.774786,0.819732,-0.572185,0.185281,0.138405,0.205437,0.086658,-0.191158,-0.13029,0.213029,0.198356,Endoplasmic_Reticulum
0.134521,-0.015134,-0.023844,-0.431969,-0.999814,-1.219401,-0.985695,-0.939816,0.884685,-0.512841,-0.550799,-0.624559,-0.70828,-0.847746,-0.953017,-0.980928,-1.103756,0.926991,-0.341399,-0.322918,-0.403785,-0.520464,-0.645202,-0.765722,-0.598564,-0.615385,Peroxisomes
0.146553,0.204031,0.546738,1.713254,2.037874,2.231146,1.757098,1.518864,-1.806748,0.561954,0.581591,0.994797,1.402103,1.224239,1.351046,1.137569,1.217462,-1.223193,0.514348,0.492921,0.896736,1.293859,0.93509,1.05465,1.131539,1.134855,Early_Endosomes
0.148581,0.376379,0.635304,0.361019,0.296321,0.441,0.876669,1.068971,-0.650991,-0.112384,-0.084913,0.018554,-0.149589,-0.203987,-0.225485,0.045247,0.001321,0.085188,-0.195755,-0.191001,-0.118274,-0.321714,-0.504722,-0.419952,-0.0038,-0.055987,Endoplasmic_Reticulum
0.162584,-0.605339,-0.302419,0.409206,0.646937,0.830085,0.226074,-0.153391,-0.325403,-0.14114,-0.212897,0.140626,0.500248,0.88192,0.971983,0.634028,0.541774,-0.601965,-0.225477,-0.324506,-0.032579,0.263827,0.514024,0.333439,-0.044301,-0.039675,Late_Endosomes
0.163548,0.160339,0.19432,-0.415989,-0.626356,-0.742996,0.102684,0.359545,0.223121,-0.597737,-0.7059,-0.815607,-1.010495,-1.271619,-1.393394,-1.333211,-1.340506,1.251044,-0.619035,-0.746208,-0.851078,-1.040044,-1.265161,-1.266483,-1.21097,-1.162721,Plasma_Membrane
0.167428,-0.08191,0.450531,-0.041173,0.116771,0.104758,0.400453,0.518447,-0.250213,-0.250065,-0.213947,-0.155237,-0.23328,-0.213666,-0.183041,-0.027539,0.034457,0.120018,-0.319043,-0.342635,-0.326866,-0.457586,-0.593157,-0.505243,-0.241607,-0.29934,Endoplasmic_Reticulum
0.168515,0.381751,0.259807,-0.338066,-0.546429,-0.591216,0.008267,0.334601,0.169116,-0.647095,-0.821134,-0.976904,-1.178477,-1.436897,-1.642478,-1.692222,-1.731702,1.522708,-0.736458,-0.950813,-1.179452,-1.449479,-1.734763,-1.885035,-2.031412,-2.132634,Plasma_Membrane
0.169733,0.117144,0.311819,-0.124759,-0.531937,-0.575019,0.264574,0.360413,0.089788,-0.615378,-0.663011,-0.754598,-0.894984,-1.040494,-1.122792,-1.088091,-0.925619,1.001401,-0.639476,-0.667109,-0.781509,-0.951349,-1.101855,-1.120535,-1.075619,-0.888437,Plasma_Membrane
0.171539,0.048306,0.013575,-0.378075,-0.905867,-1.093639,-0.710678,-0.547233,0.694456,-0.499296,-0.563336,-0.53792,-0.682785,-0.845213,-0.869174,-0.903432,-0.949941,0.849926,-0.325674,-0.328991,-0.1798,-0.350843,-0.332358,-0.169525,0.300407,0.615803,Peroxisomes
0.178219,0.102428,-0.006912,-0.321547,-1.052292,-1.308457,-0.949701,-0.890193,0.872101,-0.426098,-0.44332,-0.359319,-0.439467,-0.651729,-0.781483,-0.703726,-0.754881,0.668383,-0.250172,-0.269037,-0.042553,-0.21111,-0.4286,-0.536304,-0.221165,-0.031069,Peroxisomes
0.183873,-0.401145,0.328751,0.846038,1.694283,1.755324,0.668077,0.468386,-1.054222,-0.33088,-0.209368,-0.177527,0.614071,1.518979,1.92245,1.046726,1.015249,-1.034164,-0.382543,-0.290276,-0.245963,0.611373,1.470639,1.749055,0.910441,0.862224,Late_Endosomes
0.185519,0.319011,0.478069,-0.032319,-0.248951,-0.357187,0.321521,0.364621,-0.057518,-0.66999,-0.746547,-0.853864,-1.031746,-1.232425,-1.360697,-1.36454,-1.337818,1.25526,-0.712715,-0.80128,-0.951628,-1.193519,-1.378029,-1.469678,-1.529634,-1.524569,Plasma_Membrane
0.19741,-0.087641,0.0901,-0.187086,-0.236953,-0.131276,0.049526,-0.017544,0.089277,-0.294656,-0.298583,-0.295003,-0.375645,-0.363068,-0.352428,-0.193553,-0.141946,0.279759,-0.334161,-0.337449,-0.38094,-0.519784,-0.535522,-0.487156,-0.291551,-0.22666,Endoplasmic_Reticulum
0.203454,0.604141,0.45224,1.95039,2.192694,2.294171,1.701526,1.441474,-1.874046,0.236071,0.459962,0.737042,1.48027,1.64003,1.811537,1.46131,1.433786,-1.447149,0.142535,0.317279,0.545703,1.224145,1.161968,1.179726,1.162785,1.097795,Early_Endosomes
0.20415,0.133104,0.210231,-0.358684,-0.490895,-0.429352,0.252295,0.628441,0.037058,-0.639645,-0.742358,-0.882545,-1.084008,-1.342069,-1.487986,-1.435053,-1.434354,1.337347,-0.679196,-0.788084,-0.950183,-1.122353,-1.282226,-1.314023,-1.225788,-1.205897,Plasma_Membrane
0.210829,0.053794,0.357958,-0.213603,-0.436942,-0.606908,-0.145099,0.077646,0.220117,-0.420224,-0.471851,-0.535688,-0.701968,-0.856878,-0.934954,-0.593269,-0.297651,0.635674,-0.509851,-0.616329,-0.745786,-0.993239,-1.233219,-1.351642,-1.217346,-1.046861,Plasma_Membrane
0.213779,0.244817,0.169572,-0.477192,-0.857426,-1.039113,-0.770664,-0.519221,0.671273,-0.540547,-0.585803,-0.63585,-0.772413,-0.943457,-1.074103,-1.018077,-1.069473,0.971333,-0.544845,-0.510151,-0.53645,-0.66294,-0.773279,-0.814432,-0.767911,-0.826552,Plasma_Membrane
0.222368,0.449882,0.421697,0.263906,0.440964,0.333119,0.750444,0.688509,-0.527663,0.138096,0.184272,0.400566,0.410042,0.611067,0.836195,0.964945,0.888189,-0.72782,0.071165,0.079607,0.254,0.19893,0.208846,0.349061,0.61802,0.47474,Endoplasmic_Reticulum
0.255073,0.141211,0.160045,-0.196645,-0.306694,-0.398747,0.0136,-0.004675,0.147647,-0.151273,-0.150718,-0.096821,-0.161865,-0.174782,-0.130756,0.079945,0.133112,0.040544,-0.137468,-0.141844,-0.052929,-0.159456,-0.179864,-0.088045,0.251226,0.252629,Endoplasmic_Reticulum
0.25519,0.147262,0.371413,0.187702,0.189755,0.108388,0.574833,0.321559,-0.295049,-0.201593,-0.281606,-0.166559,-0.290134,-0.386779,-0.38324,-0.201288,-0.112731,0.257862,-0.238068,-0.350623,-0.230992,-0.389408,-0.523285,-0.475978,-0.192212,-0.162518,Endoplasmic_Reticulum
0.255345,0.260047,0.410776,-0.338789,-0.47513,-0.806316,-0.3484,-0.285494,0.386893,-0.418333,-0.401789,-0.414405,-0.637275,-0.711132,-0.693283,-0.505877,-0.332308,0.545155,-0.504092,-0.542258,-0.605392,-0.900012,-1.037125,-1.064146,-1.068402,-0.970535,Plasma_Membrane
0.26019,0.578886,0.077902,1.320584,1.301083,0.836775,0.303673,-0.022707,-0.718274,0.674219,0.602468,0.594842,1.575404,1.678116,1.468746,1.159158,1.0475,-1.267344,0.661046,0.603241,0.575419,1.61628,1.648096,1.344863,1.095414,0.898324,Early_Endosomes
0.267039,0.267812,0.311466,1.246978,1.733123,1.223488,1.161155,1.363859,-1.315319,0.828169,0.906171,1.646312,1.827782,1.601768,1.379663,1.416984,1.200913,-1.459603,0.816568,0.866475,1.653648,1.895736,1.496066,1.576903,1.841934,1.612219,Early_Endosomes
0.291352,0.165525,0.256704,-0.275172,-0.170222,-0.260176,0.413045,0.613126,-0.104352,-0.550394,-0.550091,-0.705699,-0.860137,-0.963096,-1.034851,-0.94073,-1.036945,0.959645,-0.623072,-0.649963,-0.859843,-1.062338,-1.135081,-1.179684,-1.172496,-1.245189,Plasma_Membrane
0.298591,0.466376,0.512561,-0.133046,-0.836853,-1.155301,-0.882281,-1.044622,0.732675,-0.326353,-0.29213,-0.176912,-0.209438,-0.386928,-0.400461,-0.304219,-0.272276,0.31626,0.05304,0.222928,0.547439,0.456915,0.280572,0.261022,0.513531,0.699002,Peroxisomes
0.29892,0.07594,-0.003475,-0.626022,-1.145902,-1.394664,-1.223241,-1.236878,1.073043,-0.310501,-0.291106,-0.188744,-0.261511,-0.514326,-0.665168,-0.607898,-0.792118,0.573102,-0.035115,0.170416,0.293365,0.331532,0.157604,0.085002,0.453055,0.574637,Peroxisomes
0.300741,0.473334,0.459291,-0.205142,-0.533233,-0.597801,-0.214512,0.063318,0.22023,-0.482045,-0.599653,-0.682064,-0.923317,-1.174165,-1.365702,-1.30882,-1.333391,1.19485,-0.518266,-0.656574,-0.803555,-1.136677,-1.428079,-1.588189,-1.611094,-1.665309,Plasma_Membrane
0.312937,0.230428,0.249141,-0.023566,0.060668,-0.027851,0.557271,0.501727,-0.240789,-0.186576,-0.118885,-0.103931,-0.191694,-0.212988,-0.191206,-0.016308,0.0287,0.104225,-0.235102,-0.193692,-0.235097,-0.355133,-0.486673,-0.454912,-0.165563,-0.226005,Endoplasmic_Reticulum
0.325271,0.448399,0.402762,1.599045,1.044736,1.504069,1.624569,1.182624,-1.356103,1.144789,1.169153,1.068248,1.641204,0.983752,0.994331,0.958298,1.000514,-1.128323,1.069291,1.067733,0.928985,1.425748,0.634533,0.697634,0.9901,0.92223,Early_Endosomes
0.327058,0.287744,0.519592,-0.179174,-0.355315,-0.43211,0.155564,0.374349,0.021541,-0.572181,-0.644201,-0.761981,-0.923624,-1.13778,-1.227249,-1.113198,-1.016893,1.062371,-0.665982,-0.786182,-0.97054,-1.26103,-1.576554,-1.717571,-1.751906,-1.748401,Plasma_Membrane
0.337496,0.291042,0.38748,0.18955,0.247251,0.208642,0.938073,0.913608,-0.525821,-0.163499,-0.150028,-0.047664,-0.184639,-0.199931,-0.172317,0.085311,0.227019,0.026106,-0.249882,-0.259001,-0.206365,-0.413151,-0.550136,-0.521133,-0.143313,-0.117272,Endoplasmic_Reticulum
0.340464,0.509638,0.492683,-0.006003,-0.139022,-0.223654,0.400799,0.406875,-0.148211,-0.687569,-0.798476,-0.890552,-1.065013,-1.254415,-1.273111,-1.225809,-1.058871,1.158199,-0.750262,-0.9093,-1.02946,-1.249717,-1.45517,-1.435738,-1.432288,-1.304396,Plasma_Membrane
0.371696,0.049287,0.286638,0.071426,0.020195,-0.23153,0.468355,0.509911,-0.186671,-0.193973,-0.270284,-0.152875,-0.279604,-0.352377,-0.361605,-0.119939,0.007409,0.20071,-0.247605,-0.348557,-0.247587,-0.502931,-0.641294,-0.655284,-0.343041,-0.332035,Endoplasmic_Reticulum
0.375078,0.854789,0.64157,1.129165,0.863306,0.822884,0.277308,0.09031,-0.679489,0.633008,0.798517,1.10657,1.174659,1.052101,0.890627,0.958081,1.151423,-1.065505,0.577767,0.727347,1.009863,1.05074,0.726635,0.537197,0.626655,0.765629,Early_Endosomes
0.386461,0.197063,0.232308,0.055382,-0.003838,-0.018704,0.601728,0.540057,-0.257907,-0.102279,-0.122784,0.010177,-0.094298,-0.096856,-0.161309,0.050218,0.088178,0.031279,-0.148931,-0.189092,-0.092633,-0.285596,-0.439347,-0.556682,-0.367663,-0.338584,Endoplasmic_Reticulum
0.395492,0.384248,0.519318,-0.199215,-0.591156,-0.741482,-0.171387,0.398001,0.179489,-0.63953,-0.709517,-0.777745,-0.902568,-1.027102,-1.180926,-1.01336,-0.956931,1.009503,-0.667088,-0.719694,-0.799707,-0.985619,-1.111732,-1.230203,-1.072507,-0.942931,Plasma_Membrane
0.415765,0.461838,0.331343,-0.100199,-0.455096,-0.542035,0.149134,0.487565,0.031645,-0.746573,-0.884609,-1.036372,-1.191407,-1.481492,-1.650224,-1.458968,-1.185676,1.363474,-0.771484,-0.918304,-1.090869,-1.268792,-1.473343,-1.467656,-1.303205,-1.051519,Plasma_Membrane
0.455107,0.843756,0.419615,1.807102,1.882409,1.977651,1.704429,1.952435,-1.850805,0.863023,1.269005,1.220401,1.660535,1.435262,1.258293,1.540654,1.521099,-1.485934,0.847885,1.229179,1.138663,1.603454,1.314594,1.325343,1.930346,1.947972,Early_Endosomes
0.476551,0.524036,0.327533,0.657025,0.534656,-0.001125,-0.026545,-0.037843,-0.252537,0.856102,0.967266,0.946948,0.913898,0.70399,0.476993,0.726495,0.815724,-0.790953,0.781937,0.882284,0.824996,0.726925,0.423097,0.375515,0.847007,0.848718,Early_Endosomes
0.479571,0.741657,0.733789,0.109541,-0.007575,0.063859,0.672255,1.021813,-0.462633,-0.673704,-0.802516,-0.978232,-1.139387,-1.328665,-1.42045,-1.449168,-1.444614,1.347639,-0.724886,-0.906217,-1.123964,-1.339364,-1.528875,-1.561164,-1.61791,-1.613637,Plasma_Membrane
0.482153,0.360839,1.221324,1.568997,1.767499,1.475063,2.149512,2.510759,-1.913781,0.637493,0.997578,0.981861,1.082462,1.028761,0.953142,1.033558,1.121197,-1.068954,0.579601,0.906072,0.832221,0.891839,0.718157,0.639148,0.766433,1.007516,Early_Endosomes
0.498254,0.618933,0.869024,2.310653,1.824666,1.546894,1.305643,1.011323,-1.579789,0.386702,0.649659,0.947273,1.213152,1.08408,1.060702,1.442791,1.550282,-1.263621,0.283351,0.495391,0.737477,0.943054,0.583986,0.495641,0.886367,1.020585,Early_Endosomes
0.502671,0.695867,0.635795,-0.049296,-0.292307,-0.375172,0.210867,0.251578,-0.038515,-0.56407,-0.575472,-0.73572,-0.871635,-1.079347,-1.112862,-0.914729,-0.73057,0.913551,-0.582736,-0.60269,-0.810958,-0.978081,-1.218953,-1.207935,-1.087309,-0.900056,Plasma_Membrane
0.52229,-0.066336,0.766886,-0.133631,-0.566493,-0.414387,0.271772,0.790094,-0.065043,-0.732538,-0.836107,-0.909502,-0.904399,-0.867086,-1.050467,-0.985846,-1.067306,1.007162,-0.684204,-0.789735,-0.716332,-0.666353,-0.524196,-0.561601,-0.495741,-0.401676,Plasma_Membrane
0.540931,0.503864,0.779614,0.047882,-0.203018,-0.347981,0.130534,-0.067757,0.002836,-0.399389,-0.516922,-0.602184,-0.811644,-1.008289,-1.07693,-0.938048,-0.751904,0.879747,-0.410069,-0.565945,-0.693723,-0.938758,-1.14293,-1.231047,-1.166013,-1.017009,Plasma_Membrane
0.565084,0.822389,1.016123,0.165009,-0.157872,-0.069116,0.914004,1.040799,-0.485377,-0.543561,-0.558237,-0.728196,-0.898276,-1.026673,-1.073577,-1.096602,-0.95402,0.989809,-0.563415,-0.537363,-0.712551,-0.867438,-0.919753,-0.851263,-0.805182,-0.627604,Plasma_Membrane
0.593763,0.623991,0.722082,0.077893,-0.057028,0.080594,0.925701,0.964543,-0.479425,-0.682013,-0.797926,-0.900203,-1.120079,-1.34616,-1.48933,-1.467269,-1.428803,1.353018,-0.769333,-0.926999,-1.104112,-1.375209,-1.647147,-1.721276,-1.81115,-1.833164,Plasma_Membrane
0.596176,0.67113,0.488047,-0.22983,-0.503777,-0.431481,0.314762,0.616387,-0.044807,-0.446581,-0.566633,-0.668063,-0.853367,-1.014126,-1.098703,-1.033772,-0.949865,0.966283,-0.520516,-0.670916,-0.834657,-1.09056,-1.310484,-1.386108,-1.409795,-1.378729,Plasma_Membrane
0.597027,0.81202,0.583449,-0.033728,-0.440949,-0.528597,0.122736,0.535359,-0.02997,-0.539637,-0.644904,-0.70676,-0.881242,-1.00974,-1.046409,-0.84991,-0.662885,0.864816,-0.555385,-0.63641,-0.705225,-0.905102,-1.028986,-1.00203,-0.769583,-0.480735,Plasma_Membrane
0.604675,0.874776,0.85555,0.001177,-0.290172,-0.337609,0.281975,0.08422,-0.058269,-0.287527,-0.285281,-0.286092,-0.435048,-0.526103,-0.461526,-0.136789,-0.005485,0.282989,-0.331795,-0.325562,-0.346915,-0.555715,-0.681674,-0.720654,-0.528873,-0.408927,Plasma_Membrane
0.613848,0.863109,1.357129,2.280916,2.26642,2.177903,2.263973,1.70715,-2.15501,0.937547,1.123223,1.348574,1.498633,1.526728,1.106038,1.450333,1.411186,-1.414576,0.846317,0.991899,1.16466,1.236456,0.994662,0.473185,0.88255,0.892166,Early_Endosomes
0.633791,1.127784,1.03001,0.373249,0.171279,0.06456,1.00092,0.808656,-0.591063,-0.679871,-0.834799,-0.978812,-1.09823,-1.283997,-1.418674,-1.293691,-1.21261,1.25073,-0.730141,-0.913627,-1.089946,-1.298377,-1.465378,-1.518118,-1.46167,-1.413452,Plasma_Membrane
0.642512,1.030466,1.127631,1.754763,1.93243,1.695516,1.598002,1.373309,-1.714851,0.910151,0.899113,1.125623,1.50571,0.993849,1.011956,1.148367,1.196481,-1.181506,0.915112,0.866211,1.11031,1.508429,0.861477,0.863215,1.205951,1.251476,Early_Endosomes
0.660104,1.19286,1.058963,0.200225,0.017596,0.056508,0.815553,1.200874,-0.592098,-0.684343,-0.780579,-0.851795,-1.087038,-1.203439,-1.318609,-1.260827,-1.210052,1.201556,-0.755267,-0.893233,-1.007662,-1.299443,-1.470504,-1.525009,-1.586314,-1.597652,Plasma_Membrane
0.660885,0.48536,0.497338,1.049998,0.442904,0.42004,0.828034,1.026531,-0.774249,1.038897,1.241859,1.431065,1.145044,0.852372,0.821315,0.784951,0.89054,-0.987112,0.961265,1.124148,1.264274,0.87841,0.407714,0.405462,0.442992,0.535567,Early_Endosomes
0.677437,0.252324,0.069869,1.728036,1.664842,1.718193,1.810645,1.354972,-1.585301,0.617534,0.581797,0.846362,1.131643,1.059831,1.193444,1.07102,0.867957,-1.030031,0.535338,0.459093,0.669101,0.954113,0.777927,0.775546,0.883437,0.789651,Early_Endosomes
0.684351,0.267834,0.292059,1.394089,1.222002,1.536352,1.70561,1.408187,-1.421147,0.814816,0.981584,1.001816,0.86493,0.731135,0.675103,0.998152,1.12652,-0.953993,0.699558,0.816764,0.774772,0.586863,0.190846,0.042407,0.353795,0.511341,Early_Endosomes
0.691473,1.269819,1.051283,0.271132,0.350702,0.155602,1.070914,1.301167,-0.755841,-0.529769,-0.568643,-0.694556,-0.797307,-0.974477,-0.906798,-0.680885,-0.447485,0.735142,-0.571371,-0.611992,-0.762945,-0.912344,-1.089295,-0.998744,-0.767776,-0.5686,Plasma_Membrane
0.70867,0.865186,0.846711,2.161511,2.217357,1.715343,1.533028,1.208582,-1.763967,0.870668,1.080865,1.072109,1.325951,1.273879,1.139993,1.358156,1.492661,-1.339811,0.807792,1.018902,0.963837,1.251004,1.0055,0.907494,1.367505,1.477026,Early_Endosomes
0.715495,0.87857,0.655103,1.822085,1.931599,2.077597,2.010223,1.841764,-1.938183,1.320547,1.387412,1.505562,1.66732,1.317645,1.165767,1.316274,1.200478,-1.377419,1.296684,1.33852,1.498143,1.656721,1.171233,1.339681,1.754866,1.608607,Early_Endosomes
0.740363,0.833045,0.487988,1.666486,1.760384,1.761116,1.682698,1.702061,-1.714936,0.82578,0.877249,1.197667,1.149725,0.936321,0.882746,1.208276,1.498304,-1.195986,0.752352,0.74847,1.013918,0.919937,0.571608,0.51615,0.940416,1.202813,Early_Endosomes
0.747899,0.983784,0.586925,1.593868,1.552816,1.650876,1.448982,1.322957,-1.534641,0.85782,1.163365,1.451579,1.582222,1.277925,1.300113,1.297912,1.185499,-1.342849,0.823837,1.157923,1.457359,1.57235,1.173543,1.23057,1.398254,1.275871,Early_Endosomes
0.751144,0.592776,0.592189,1.3855,1.410548,1.220782,1.47711,1.130973,-1.32837,0.54635,0.884569,0.977007,0.935108,0.5378,0.439304,0.658501,0.936641,-0.766524,0.459341,0.750983,0.793952,0.678804,0.186193,0.156581,0.509047,0.717808,Early_Endosomes
0.760011,0.90265,0.386066,1.050382,1.28027,0.861843,1.185814,1.209443,-1.141854,0.391608,0.689029,1.057278,1.346261,1.071459,1.076724,0.987451,1.084737,-1.090359,0.292394,0.555961,0.875308,1.111369,0.619083,0.652391,0.811108,0.94184,Early_Endosomes
0.766643,1.156989,0.621947,1.547465,1.422965,1.388405,1.547628,1.687508,-1.551787,0.543296,0.770084,0.914021,1.164656,0.858033,0.761578,0.850217,0.940351,-0.921284,0.44828,0.643876,0.745782,0.940542,0.436046,0.321573,0.561102,0.718301,Early_Endosomes
0.789719,0.204813,0.389169,1.284791,1.356879,1.095066,0.809966,0.636778,-1.026192,0.543232,0.588708,0.627201,0.556574,0.24087,0.146158,0.543587,0.535246,-0.462534,0.416721,0.411569,0.371037,0.183603,-0.356691,-0.559992,-0.299344,-0.341207,Early_Endosomes
0.829277,0.855334,0.87967,0.143614,-0.028531,-0.11753,0.300483,0.40714,-0.257199,-0.65915,-0.809484,-0.887234,-1.059933,-1.265822,-1.398185,-1.327622,-1.150519,1.221428,-0.710183,-0.877122,-1.017142,-1.236613,-1.497313,-1.542201,-1.513839,-1.39167,Plasma_Membrane
0.832212,0.253088,0.488008,1.665169,1.402871,1.36943,1.237572,0.638243,-1.235934,0.848609,1.07146,1.198064,1.545125,1.582651,1.316418,1.320999,1.298617,-1.394294,0.802582,1.02293,1.152777,1.503031,1.348035,0.98493,0.954145,0.948789,Early_Endosomes
0.910567,1.034559,1.205826,2.134034,1.693953,1.631587,1.792931,1.162166,-1.71614,0.500476,0.713014,0.982943,1.028802,0.70619,0.568815,1.114959,1.400389,-1.014867,0.389451,0.554818,0.767423,0.706112,0.146219,-0.179019,0.247019,0.427114,Early_Endosomes
0.955125,1.44514,1.28846,0.317471,0.270139,0.322066,1.306605,1.478221,-0.894432,-0.668499,-0.743735,-0.889459,-1.037711,-1.165181,-1.22149,-1.152032,-1.028765,1.108137,-0.675834,-0.765997,-0.909533,-1.083951,-1.134609,-1.124816,-0.972457,-0.758101,Plasma_Membrane
0.970562,0.468906,1.04262,2.628126,2.556828,2.668906,2.458446,1.705911,-2.37205,0.948804,1.279949,1.771545,2.295542,1.977691,2.037486,2.055687,1.684234,-1.956221,0.88671,1.20463,1.643536,2.069888,1.638922,1.666881,1.996333,1.759525,Early_Endosomes
0.970657,0.676816,0.954035,1.084463,0.35208,0.314478,0.999181,1.126347,-0.840838,0.77967,0.537154,0.749636,0.811968,0.66751,0.598412,0.825014,1.007612,-0.819338,0.769233,0.509725,0.677283,0.736043,0.537993,0.626763,1.248232,1.331674,Endosomes
0.976861,0.420488,0.922509,1.635267,1.767986,1.260252,1.516192,1.178661,-1.48262,0.504735,0.698271,0.868987,1.27327,1.00878,1.00009,1.061914,1.012848,-1.045442,0.446688,0.617415,0.784105,1.17857,0.748245,0.738671,1.042901,1.066642,Early_Endosomes
0.978813,0.729174,0.783896,0.036558,-0.201962,-0.328561,0.078135,0.092252,-0.049214,-0.207952,-0.267465,-0.163104,-0.362731,-0.38831,-0.38503,-0.296125,-0.14224,0.29131,-0.229899,-0.288698,-0.221004,-0.421829,-0.469989,-0.500643,-0.595543,-0.485925,Plasma_Membrane
0.993733,1.298932,1.521257,0.527074,0.026112,-0.177528,0.43129,0.636089,-0.456766,-0.729696,-0.872361,-1.031416,-1.229418,-1.482193,-1.652676,-1.720928,-1.789268,1.567146,-0.796322,-0.944657,-1.122914,-1.40926,-1.698197,-1.778547,-1.863736,-1.914327,Plasma_Membrane
1.00228,0.523455,1.248783,2.389482,2.729473,2.298076,2.428428,1.701338,-2.299878,0.779062,0.655414,0.818901,1.712721,1.564304,1.650364,1.35984,1.189724,-1.394513,0.654878,0.479667,0.5683,1.373545,0.880727,0.690693,0.468382,0.375574,Early_Endosomes
1.029641,1.079183,1.120226,0.279593,0.095935,0.066605,0.804632,1.010925,-0.589207,-0.689458,-0.77101,-0.907912,-1.088746,-1.290113,-1.402066,-1.374355,-1.335379,1.285026,-0.751616,-0.860498,-1.041754,-1.244944,-1.457157,-1.524083,-1.461201,-1.407374,Plasma_Membrane
1.03108,0.840464,1.167072,2.515417,1.733393,2.129057,1.862377,1.023967,-1.864197,0.876362,0.963799,1.177622,1.850983,1.46727,1.507424,1.399739,1.464081,-1.496705,0.838635,0.896395,1.075015,1.729024,1.179396,1.181366,1.215473,1.345529,Early_Endosomes
1.053268,1.667359,1.136608,2.741174,2.332266,2.263356,1.603454,1.421957,-2.120108,1.054427,1.120804,1.551246,2.014731,1.958824,1.83851,1.750599,1.713683,-1.815969,0.952812,0.969192,1.344887,1.711195,1.323254,1.004382,1.107493,1.195716,Early_Endosomes
1.077186,1.193871,0.999997,1.536736,1.04031,0.993757,0.722198,0.697018,-1.08031,1.03871,1.186367,1.472256,1.720496,1.352121,1.217194,1.323383,1.428311,-1.432245,0.908245,1.013867,1.229546,1.355321,0.693037,0.35286,0.473893,0.571543,Early_Endosomes
1.095634,1.767277,1.022389,1.611686,0.732384,-0.250531,0.017719,0.0508,-0.536916,5.2405,2.435885,2.779507,2.236347,1.758177,1.608609,2.428076,2.396241,-2.396085,5.347583,2.423806,2.759751,2.178166,1.44407,1.297486,1.816889,1.812991,Early_Endosomes
1.135945,1.612269,1.098561,2.58563,2.774874,2.403853,1.854022,1.70385,-2.309685,0.479192,1.132463,1.088871,1.565457,1.542041,1.480046,1.613231,1.525852,-1.510008,0.382209,1.000392,0.89856,1.323131,1.080016,0.88164,1.043646,1.003121,Early_Endosomes
1.198791,0.65097,0.628547,1.590191,1.35595,1.29676,0.96031,0.636818,-1.192557,0.695854,0.750211,1.21008,1.191886,1.138481,0.933832,1.229433,1.262868,-1.173267,0.707199,0.715788,1.267055,1.194522,1.069245,1.054218,1.334836,1.319052,Early_Endosomes
1.217197,0.596647,0.810864,1.678862,2.289936,2.146394,1.746684,1.335873,-1.859478,1.053812,1.326713,1.414538,1.945397,2.029401,1.975205,1.68256,1.775725,-1.844736,0.971364,1.222,1.268383,1.768905,1.619382,1.377945,1.404652,1.583999,Early_Endosomes
1.233274,0.901712,1.321105,1.625105,1.47417,1.07917,1.526193,1.591072,-1.535023,1.433816,1.472954,1.60808,1.45699,1.338247,1.22829,1.770094,1.962084,-1.657404,1.322539,1.319966,1.399697,1.161333,0.775824,0.560629,1.06746,1.271749,Early_Endosomes
1.251708,0.616822,1.088347,1.768136,1.439921,1.370157,0.781492,0.465199,-1.218348,0.930301,1.000301,1.35166,1.91504,2.012464,1.874336,1.850109,1.878512,-1.851265,0.931233,0.998829,1.332225,1.930088,1.907967,1.76141,1.911846,1.917116,Early_Endosomes
1.258472,-0.4349,0.095737,0.562738,0.467791,0.830943,0.666432,0.550316,-0.60957,0.259285,0.833125,0.67595,0.610538,0.453313,0.446278,0.85366,1.126607,-0.762788,0.177899,0.748802,0.553672,0.438154,0.119054,0.027455,0.327237,0.496148,Early_Endosomes
1.273622,1.264002,0.897839,1.695363,1.653024,1.108177,1.359983,1.679111,-1.564484,1.472606,1.185003,1.385507,1.669098,1.130917,0.813175,1.113774,1.01646,-1.192989,1.465295,1.145912,1.421267,1.667923,1.153481,0.936283,1.428263,1.341534,Early_Endosomes
